------------------------------------------------------------
Client connecting to 10.4.4.2, TCP port 5001 with pid 2506
TCP window size: 43.8 KByte (default)
------------------------------------------------------------
[  3] local 10.4.4.4 port 51898 connected with 10.4.4.2 port 5001
[ ID] Interval        Transfer    Bandwidth       Write/Err  Rtry    Cwnd/RTT
[  3] 26.00-26.10 sec   184 KBytes  15.1 Mbits/sec  1570/0          0      289K/135678 us
[  3] 26.10-26.20 sec   256 KBytes  21.0 Mbits/sec  2185/0          0      304K/129244 us
[  3] 26.20-26.30 sec   184 KBytes  15.1 Mbits/sec  1569/0          0      311K/114809 us
[  3] 26.30-26.40 sec   180 KBytes  14.7 Mbits/sec  1534/0          0      315K/134407 us
[  3] 26.40-26.50 sec   153 KBytes  12.5 Mbits/sec  1304/0          0      325K/150887 us
[  3] 26.50-26.60 sec   150 KBytes  12.3 Mbits/sec  1280/0          0      332K/141882 us
[  3] 26.60-26.70 sec   218 KBytes  17.8 Mbits/sec  1859/0          0      343K/152437 us
[  3] 26.70-26.80 sec   264 KBytes  21.7 Mbits/sec  2258/0          0      354K/173945 us
[  3] 26.80-26.90 sec  96.2 KBytes  7.88 Mbits/sec  821/0          0      360K/175941 us
[  3] 26.90-27.00 sec   157 KBytes  12.9 Mbits/sec  1340/0          0      369K/179276 us
[  3] 27.00-27.10 sec   250 KBytes  20.5 Mbits/sec  2136/0          0      381K/169474 us
[  3] 27.10-27.20 sec   136 KBytes  11.1 Mbits/sec  1159/0          0      387K/169231 us
[  3] 27.20-27.30 sec   194 KBytes  15.9 Mbits/sec  1654/0          0      395K/191808 us
[  3] 27.30-27.40 sec   335 KBytes  27.5 Mbits/sec  2861/0          0      411K/162118 us
[  3] 27.40-27.50 sec  80.6 KBytes  6.60 Mbits/sec  688/0          0      414K/173126 us
[  3] 27.50-27.60 sec   130 KBytes  10.7 Mbits/sec  1111/0          0      428K/187026 us
[  3] 27.60-27.70 sec   286 KBytes  23.4 Mbits/sec  2438/0          0      432K/180989 us
[  3] 27.70-27.80 sec   144 KBytes  11.8 Mbits/sec  1231/1          0      446K/186564 us
[  3] 27.80-27.90 sec   187 KBytes  15.3 Mbits/sec  1594/0          0      453K/214171 us
[  3] 27.90-28.00 sec   218 KBytes  17.8 Mbits/sec  1859/0          0      458K/222474 us
[  3] 28.00-28.10 sec   116 KBytes  9.50 Mbits/sec  991/0          0      469K/229953 us
[  3] 28.10-28.20 sec   293 KBytes  24.0 Mbits/sec  2499/0          0      479K/235699 us
[  3] 28.20-28.30 sec   100 KBytes  8.20 Mbits/sec  854/0          0      482K/242287 us
[  3] 28.30-28.40 sec   197 KBytes  16.1 Mbits/sec  1682/0          0      499K/222362 us
[  3] 28.40-28.50 sec   222 KBytes  18.2 Mbits/sec  1896/0          0      506K/243963 us
[  3] 28.50-28.60 sec   127 KBytes  10.4 Mbits/sec  1085/0          0      513K/252433 us
[  3] 28.60-28.70 sec   188 KBytes  15.4 Mbits/sec  1607/0          0      524K/266459 us
[  3] 28.70-28.80 sec   204 KBytes  16.7 Mbits/sec  1738/0          0      531K/288322 us
[  3] 28.80-28.90 sec   115 KBytes  9.40 Mbits/sec  980/0          0      540K/279576 us
[  3] 28.90-29.00 sec   226 KBytes  18.5 Mbits/sec  1929/0          0      552K/266552 us
[  3] 29.00-29.10 sec   191 KBytes  15.6 Mbits/sec  1630/0          0      559K/274348 us
[  3] 29.10-29.20 sec   142 KBytes  11.6 Mbits/sec  1212/0          0      565K/281780 us
[  3] 29.20-29.30 sec   189 KBytes  15.5 Mbits/sec  1612/0          0      575K/283452 us
[  3] 29.30-29.40 sec   212 KBytes  17.4 Mbits/sec  1811/0          0      586K/288753 us
[  3] 29.40-29.50 sec   133 KBytes  10.9 Mbits/sec  1133/0          0      591K/302047 us
[  3] 29.50-29.60 sec   167 KBytes  13.7 Mbits/sec  1427/0          0      605K/295597 us
[  3] 29.60-29.70 sec   250 KBytes  20.5 Mbits/sec  2136/0          0      615K/306176 us
[  3] 29.70-29.80 sec   191 KBytes  15.6 Mbits/sec  1626/0          0      619K/304429 us
[  3] 29.80-29.90 sec   152 KBytes  12.4 Mbits/sec  1295/0          0      630K/303218 us
[  3] 29.90-30.00 sec   211 KBytes  17.3 Mbits/sec  1799/0          0      640K/317257 us
[  3] 30.00-30.10 sec   143 KBytes  11.7 Mbits/sec  1221/0          0      647K/328707 us
[  3] 30.10-30.20 sec   155 KBytes  12.7 Mbits/sec  1326/0          0      656K/334077 us
[  3] 30.20-30.30 sec   232 KBytes  19.0 Mbits/sec  1980/0          0      673K/313230 us
[  3] 30.30-30.40 sec   240 KBytes  19.7 Mbits/sec  2053/0          0      680K/323749 us
[  3] 30.40-30.50 sec   133 KBytes  10.9 Mbits/sec  1135/0          0      685K/319221 us
[  3] 30.50-30.60 sec   199 KBytes  16.3 Mbits/sec  1702/0          0      697K/332787 us
[  3] 30.60-30.70 sec   158 KBytes  12.9 Mbits/sec  1348/0          0      705K/321406 us
[  3] 30.70-30.80 sec   205 KBytes  16.8 Mbits/sec  1755/0          0      716K/320425 us
[  3] 30.80-30.90 sec   255 KBytes  20.9 Mbits/sec  2173/0          0      726K/345393 us
[  3] 30.90-31.00 sec   115 KBytes  9.38 Mbits/sec  978/0          0      732K/339573 us
[  3] 31.00-31.10 sec   221 KBytes  18.1 Mbits/sec  1883/0          0      745K/346252 us
[  3] 31.10-31.20 sec   223 KBytes  18.3 Mbits/sec  1907/0          0      757K/355692 us
[  3] 31.20-31.30 sec   163 KBytes  13.3 Mbits/sec  1388/0          0      760K/355618 us
[  3] 31.30-31.40 sec   185 KBytes  15.2 Mbits/sec  1582/0          0      769K/373615 us
[  3] 31.40-31.50 sec   230 KBytes  18.9 Mbits/sec  1968/0          0      783K/380328 us
[  3] 31.50-31.60 sec   113 KBytes  9.27 Mbits/sec  966/0          0      787K/399722 us
[  3] 31.60-31.70 sec   226 KBytes  18.5 Mbits/sec  1932/0          0      798K/414677 us
[  3] 31.70-31.80 sec   164 KBytes  13.4 Mbits/sec  1401/0          0      810K/409872 us
[  3] 31.80-31.90 sec   105 KBytes  8.57 Mbits/sec  893/0          0      817K/398179 us
[  3] 31.90-32.00 sec   199 KBytes  16.3 Mbits/sec  1702/0          0      824K/415413 us
[  3] 32.00-32.10 sec   296 KBytes  24.2 Mbits/sec  2523/0          0      838K/420477 us
[  3] 32.10-32.20 sec   100 KBytes  8.22 Mbits/sec  857/0          0      842K/421349 us
[  3] 32.20-32.30 sec   165 KBytes  13.6 Mbits/sec  1412/1          0      852K/428309 us
[  3] 32.30-32.40 sec   211 KBytes  17.3 Mbits/sec  1799/0          0      865K/427316 us
[  3] 32.40-32.50 sec   163 KBytes  13.3 Mbits/sec  1388/0          0      871K/425018 us
[  3] 32.50-32.60 sec   229 KBytes  18.8 Mbits/sec  1956/0          0      882K/431294 us
[  3] 32.60-32.70 sec   212 KBytes  17.4 Mbits/sec  1811/0          0      892K/442048 us
[  3] 32.70-32.80 sec  97.6 KBytes  7.99 Mbits/sec  833/0          0      896K/442620 us
[  3] 32.80-32.90 sec   230 KBytes  18.9 Mbits/sec  1968/0          0      909K/455046 us
[  3] 32.90-33.00 sec   273 KBytes  22.4 Mbits/sec  2329/0          0      921K/437988 us
[  3] 33.00-33.10 sec  77.8 KBytes  6.37 Mbits/sec  664/0          0      929K/461298 us
[  3] 33.10-33.20 sec   225 KBytes  18.4 Mbits/sec  1920/0          0      937K/476347 us
[  3] 33.20-33.30 sec   164 KBytes  13.4 Mbits/sec  1401/0          0      946K/477136 us
[  3] 33.30-33.40 sec   139 KBytes  11.4 Mbits/sec  1183/0          0      953K/480302 us
[  3] 33.40-33.50 sec   264 KBytes  21.7 Mbits/sec  2258/0          0      967K/481301 us
[  3] 33.50-33.60 sec   232 KBytes  19.0 Mbits/sec  1980/0          0      978K/486406 us
[  3] 33.60-33.70 sec  66.5 KBytes  5.44 Mbits/sec  568/0          0      981K/484064 us
[  3] 33.70-33.80 sec   225 KBytes  18.4 Mbits/sec  1919/1          0      991K/502430 us
[  3] 33.80-33.90 sec   191 KBytes  15.6 Mbits/sec  1630/0          0     1003K/505990 us
[  3] 33.90-34.00 sec   141 KBytes  11.6 Mbits/sec  1207/0          0     1009K/513295 us
[  3] 34.00-34.10 sec   279 KBytes  22.8 Mbits/sec  2379/0          0     1020K/526009 us
[  3] 34.10-34.20 sec   140 KBytes  11.5 Mbits/sec  1196/0          0     1030K/527512 us
[  3] 34.20-34.30 sec   136 KBytes  11.1 Mbits/sec  1159/0          0     1035K/529974 us
[  3] 34.30-34.40 sec   154 KBytes  12.6 Mbits/sec  1316/0          0     1049K/518636 us
[  3] 34.40-34.50 sec   335 KBytes  27.5 Mbits/sec  2861/0          0     1060K/528219 us
[  3] 34.50-34.60 sec  84.8 KBytes  6.95 Mbits/sec  724/1          0     1061K/535611 us
[  3] 34.60-34.70 sec   211 KBytes  17.3 Mbits/sec  1799/0          0     1077K/522156 us
[  3] 34.70-34.80 sec   197 KBytes  16.1 Mbits/sec  1678/0          0     1084K/549276 us
[  3] 34.80-34.90 sec  74.9 KBytes  6.14 Mbits/sec  640/0          0     1091K/546221 us
[  3] 34.90-35.00 sec   188 KBytes  15.4 Mbits/sec  1606/0          0     1100K/543021 us
[  3] 35.00-35.10 sec   255 KBytes  20.9 Mbits/sec  2173/0          0     1112K/559390 us
[  3] 35.10-35.20 sec   130 KBytes  10.7 Mbits/sec  1111/0          0     1124K/551073 us
[  3] 35.20-35.30 sec   252 KBytes  20.6 Mbits/sec  2149/0          0     1128K/586074 us
[  3] 35.30-35.40 sec   182 KBytes  14.9 Mbits/sec  1557/0          0     1136K/585044 us
[  3] 35.40-35.50 sec   105 KBytes  8.57 Mbits/sec  893/0          0     1142K/585737 us
[  3] 35.50-35.60 sec   170 KBytes  13.9 Mbits/sec  1449/0          0     1152K/596312 us
[  3] 35.60-35.70 sec   297 KBytes  24.3 Mbits/sec  2535/0          0     1165K/602396 us
[  3] 35.70-35.80 sec  46.7 KBytes  3.82 Mbits/sec  399/0          0     1169K/602326 us
[  3] 35.80-35.90 sec   294 KBytes  24.1 Mbits/sec  2511/0          0     1184K/606720 us
[  3] 35.90-36.00 sec   182 KBytes  14.9 Mbits/sec  1558/0          0     1192K/619166 us
[  3] 36.00-36.10 sec   100 KBytes  8.22 Mbits/sec  857/0          0     1200K/598320 us
[  3] 36.10-36.20 sec   206 KBytes  16.9 Mbits/sec  1763/0          0     1206K/621120 us
[  3] 36.20-36.30 sec   240 KBytes  19.7 Mbits/sec  2052/1          0     1217K/617748 us
[  3] 36.30-36.40 sec   112 KBytes  9.15 Mbits/sec  954/0          0     1227K/610038 us
[  3] 36.40-36.50 sec   240 KBytes  19.7 Mbits/sec  2053/0          0     1241K/628994 us
[  3] 36.50-36.60 sec   260 KBytes  21.3 Mbits/sec  2221/1          0     1258K/639927 us
[  3] 36.60-36.70 sec  56.6 KBytes  4.63 Mbits/sec  483/0          0     1265K/644390 us
[  3] 36.70-36.80 sec   195 KBytes  16.0 Mbits/sec  1666/0          0     1288K/655672 us
[  3] 36.80-36.90 sec   143 KBytes  11.7 Mbits/sec  1219/1          0     1320K/652072 us
[  3] 36.90-37.00 sec   205 KBytes  16.8 Mbits/sec  1750/0          0     1332K/667879 us
[  3] 37.00-37.10 sec   204 KBytes  16.7 Mbits/sec  1738/0          0     1354K/687270 us
[  3] 37.10-37.20 sec   197 KBytes  16.1 Mbits/sec  1679/0          0     1384K/698326 us
[  3] 37.20-37.30 sec   157 KBytes  12.9 Mbits/sec  1340/0          0     1404K/704308 us
[  3] 37.30-37.40 sec   141 KBytes  11.6 Mbits/sec  1208/0          0     1421K/710661 us
[  3] 37.40-37.50 sec   239 KBytes  19.6 Mbits/sec  2040/0          0     1445K/711311 us
[  3] 37.50-37.60 sec  58.0 KBytes  4.75 Mbits/sec  495/0          0     1459K/720697 us
[  3] 37.60-37.70 sec   269 KBytes  22.0 Mbits/sec  2293/0          0     1510K/710065 us
[  3] 37.70-37.80 sec   209 KBytes  17.1 Mbits/sec  1786/0          0     1534K/733083 us
[  3] 37.80-37.90 sec   140 KBytes  11.5 Mbits/sec  1195/0          0     1545K/724711 us
[  3] 37.90-38.00 sec   175 KBytes  14.4 Mbits/sec  1497/1          0     1589K/757950 us
[  3] 38.00-38.10 sec   239 KBytes  19.6 Mbits/sec  2040/1          0     1620K/755592 us
[  3] 38.10-38.20 sec   113 KBytes  9.27 Mbits/sec  966/0          0     1629K/769692 us
[  3] 38.20-38.30 sec   191 KBytes  15.6 Mbits/sec  1630/0          0     1658K/778011 us
[  3] 38.30-38.40 sec   133 KBytes  10.9 Mbits/sec  1136/0          0     1691K/813398 us
[  3] 38.40-38.50 sec  96.2 KBytes  7.88 Mbits/sec  821/0          0     1703K/824778 us
[  3] 38.50-38.60 sec   337 KBytes  27.6 Mbits/sec  2873/0          0     1776K/795426 us
[  3] 38.60-38.70 sec   172 KBytes  14.1 Mbits/sec  1471/0          0     1787K/813930 us
[  3] 38.70-38.80 sec  65.2 KBytes  5.35 Mbits/sec  558/0          0     1822K/860863 us
[  3] 38.80-38.90 sec   255 KBytes  20.9 Mbits/sec  2173/0          0     1870K/872516 us
[  3] 38.90-39.00 sec   244 KBytes  20.0 Mbits/sec  2081/0          0     1890K/863309 us
[  3] 39.00-39.10 sec   162 KBytes  13.3 Mbits/sec  1383/0          0     1933K/880178 us
[  3] 39.10-39.20 sec   134 KBytes  11.0 Mbits/sec  1148/0          0     1955K/917079 us
[  3] 39.20-39.30 sec   139 KBytes  11.4 Mbits/sec  1183/0          0     1975K/928131 us
[  3] 39.30-39.40 sec   112 KBytes  9.15 Mbits/sec  954/0          0     2012K/945853 us
[  3] 39.40-39.50 sec   191 KBytes  15.6 Mbits/sec  1630/0          0     2041K/959467 us
[  3] 39.50-39.60 sec   106 KBytes  8.65 Mbits/sec  902/0          0     2081K/959795 us
[  3] 39.60-39.70 sec   203 KBytes  16.6 Mbits/sec  1731/0          0     2142K/967570 us
[  3] 39.70-39.80 sec   243 KBytes  19.9 Mbits/sec  2077/0          0     2181K/999685 us
[  3] 39.80-39.90 sec   238 KBytes  19.5 Mbits/sec  2028/0          0     2197K/1039706 us
[  3] 39.90-40.00 sec  70.7 KBytes  5.79 Mbits/sec  604/0          0     2224K/1053342 us
[  3] 40.00-40.10 sec   400 KBytes  32.8 Mbits/sec  3416/0          0     2295K/1060666 us
[  3] 40.10-40.20 sec  53.7 KBytes  4.40 Mbits/sec  459/0          0     2307K/1086990 us
[  3] 40.20-40.30 sec   130 KBytes  10.7 Mbits/sec  1111/1          0     2344K/1123763 us
[  3] 40.30-40.40 sec   110 KBytes  9.04 Mbits/sec  942/0          0     2388K/1169598 us
[  3] 40.40-40.50 sec   146 KBytes  11.9 Mbits/sec  1243/0          0     2392K/1177988 us
[  3] 40.50-40.60 sec  89.1 KBytes  7.30 Mbits/sec  761/0          0     2427K/1203910 us
[  3] 40.60-40.70 sec   157 KBytes  12.9 Mbits/sec  1341/0          0     2463K/1242531 us
[  3] 40.70-40.80 sec  82.0 KBytes  6.72 Mbits/sec  700/0          0     2481K/1240577 us
[  3] 40.80-40.90 sec   182 KBytes  14.9 Mbits/sec  1558/0          0     2536K/1274201 us
[  3] 40.90-41.00 sec   255 KBytes  20.9 Mbits/sec  2173/0          0     2572K/1273643 us
[  3] 41.00-41.10 sec   178 KBytes  14.6 Mbits/sec  1521/0          0     2597K/1303950 us
[  3] 41.10-41.20 sec   116 KBytes  9.51 Mbits/sec  991/1          0     2682K/1269159 us
[  3] 41.20-41.30 sec   355 KBytes  29.1 Mbits/sec  3028/0          0     2715K/1251248 us
[  3] 41.30-41.40 sec  90.6 KBytes  7.42 Mbits/sec  774/0          0     2719K/1331533 us
[  3] 41.40-41.50 sec   331 KBytes  27.1 Mbits/sec  2825/0         43     2375K/1294767 us
[  3] 41.50-41.60 sec  0.00 Bytes  0.00 bits/sec  0/2         10     2314K/1288701 us
[  3] 41.60-41.70 sec  0.00 Bytes  0.00 bits/sec  0/1          0     2229K/1152346 us
[  3] 41.70-41.80 sec  0.00 Bytes  0.00 bits/sec  0/2          0     1426K/918545 us
[  3] 41.80-41.90 sec  0.00 Bytes  0.00 bits/sec  0/2         60      115K/277015 us
[  3] 41.90-42.00 sec  1.41 MBytes   118 Mbits/sec  12321/0        281     1791K/149248 us
[  3] 42.00-42.10 sec  8.48 KBytes   695 Kbits/sec  73/0         91     1791K/149080 us
[  3] 42.10-42.20 sec   130 KBytes  10.7 Mbits/sec  1111/1          0     1791K/149080 us
[  3] 42.20-42.30 sec  0.00 Bytes  0.00 bits/sec  0/2          0     1791K/149080 us
[  3] 42.30-42.40 sec  0.00 Bytes  0.00 bits/sec  0/1          0     1791K/149080 us
[  3] 42.40-42.50 sec  22.6 KBytes  1.85 Mbits/sec  194/1          0     1794K/538846 us
[  3] 42.50-42.60 sec   117 KBytes  9.61 Mbits/sec  1002/0          0     1791K/646210 us
[  3] 42.60-42.70 sec  43.8 KBytes  3.59 Mbits/sec  375/0          0     1793K/665159 us
[  3] 42.70-42.80 sec   320 KBytes  26.2 Mbits/sec  2728/0          0     1791K/796087 us
[  3] 42.80-42.90 sec   156 KBytes  12.8 Mbits/sec  1333/0          0     1903K/818916 us
[  3] 42.90-43.00 sec   549 KBytes  45.0 Mbits/sec  4690/0          0     1903K/875963 us
[  3] 43.00-43.10 sec   225 KBytes  18.5 Mbits/sec  1924/0          0     1904K/869211 us
[  3] 43.10-43.20 sec   254 KBytes  20.8 Mbits/sec  2167/1          0     1910K/927202 us
[  3] 43.20-43.30 sec   286 KBytes  23.4 Mbits/sec  2438/0          0     1918K/965583 us
[  3] 43.30-43.40 sec   164 KBytes  13.5 Mbits/sec  1402/1          0     1924K/977259 us
[  3] 43.40-43.50 sec   158 KBytes  13.0 Mbits/sec  1350/1         19     1880K/994886 us
[  3] 43.50-43.60 sec  0.00 Bytes  0.00 bits/sec  0/2          4     1849K/1003549 us
[  3] 43.60-43.70 sec  0.00 Bytes  0.00 bits/sec  0/2          0     1817K/1000867 us
[  3] 43.70-43.80 sec  0.00 Bytes  0.00 bits/sec  0/1          0     1790K/999405 us
[  3] 43.80-43.90 sec  0.00 Bytes  0.00 bits/sec  0/2          0     1653K/936547 us
[  3] 43.90-44.00 sec  0.00 Bytes  0.00 bits/sec  0/2          0     1510K/885779 us
[  3] 44.00-44.10 sec  0.00 Bytes  0.00 bits/sec  0/1         18     1346K/695303 us
[  3] 44.10-44.20 sec  19.9 KBytes  1.63 Mbits/sec  170/1         70      865K/672015 us
[  3] 44.20-44.30 sec  1.67 MBytes   140 Mbits/sec  14601/1          0      485K/396892 us
[  3] 44.30-44.40 sec  0.00 Bytes  0.00 bits/sec  0/1          0     1346K/281465 us
[  3] 44.40-44.50 sec  69.3 KBytes  5.68 Mbits/sec  592/0          0     1346K/380557 us
[  3] 44.50-44.60 sec   241 KBytes  19.7 Mbits/sec  2055/0          0     1346K/387103 us
[  3] 44.60-44.70 sec   653 KBytes  53.5 Mbits/sec  5572/0          0     1346K/401178 us
[  3] 44.70-44.80 sec  36.8 KBytes  3.01 Mbits/sec  314/1          0     1346K/451016 us
[  3] 44.80-44.90 sec  12.7 KBytes  1.04 Mbits/sec  109/0          0     1346K/530344 us
[  3] 44.90-45.00 sec   120 KBytes  9.85 Mbits/sec  1027/0          0     1347K/603258 us
[  3] 45.00-45.10 sec  93.3 KBytes  7.65 Mbits/sec  798/0          0     1353K/674011 us
[  3] 45.10-45.20 sec   197 KBytes  16.1 Mbits/sec  1678/0          0     1357K/674423 us
[  3] 45.20-45.30 sec   344 KBytes  28.1 Mbits/sec  2933/0          0     1364K/695524 us
[  3] 45.30-45.40 sec   215 KBytes  17.6 Mbits/sec  1838/0          0     1368K/689508 us
[  3] 45.40-45.50 sec   256 KBytes  20.9 Mbits/sec  2182/0          0     1377K/695018 us
[  3] 45.50-45.60 sec   122 KBytes  9.96 Mbits/sec  1039/0          0     1380K/705143 us
[  3] 45.60-45.70 sec   106 KBytes  8.72 Mbits/sec  909/0          0     1381K/704489 us
[  3] 45.70-45.80 sec  67.5 KBytes  5.53 Mbits/sec  577/0          0     1388K/707695 us
[  3] 45.80-45.90 sec   406 KBytes  33.2 Mbits/sec  3464/0          0     1406K/667401 us
[  3] 45.90-46.00 sec   188 KBytes  15.4 Mbits/sec  1605/0          0     1408K/677830 us
[  3] 46.00-46.10 sec   151 KBytes  12.4 Mbits/sec  1292/0          0     1418K/717580 us
[  3] 46.10-46.20 sec   359 KBytes  29.4 Mbits/sec  3066/0          0     1428K/709810 us
[  3] 46.20-46.30 sec  96.2 KBytes  7.88 Mbits/sec  821/0          0     1429K/715696 us
[  3] 46.30-46.40 sec  49.5 KBytes  4.05 Mbits/sec  424/0          0     1433K/731567 us
[  3] 46.40-46.50 sec   134 KBytes  11.0 Mbits/sec  1148/0          0     1439K/734521 us
[  3] 46.50-46.60 sec  38.2 KBytes  3.13 Mbits/sec  326/0          0     1445K/739910 us
[  3] 46.60-46.70 sec   402 KBytes  32.9 Mbits/sec  3428/0          0     1456K/748665 us
[  3] 46.70-46.80 sec   143 KBytes  11.7 Mbits/sec  1218/0          0     1464K/743790 us
[  3] 46.80-46.90 sec   340 KBytes  27.8 Mbits/sec  2898/1          0     1477K/733630 us
[  3] 46.90-47.00 sec   233 KBytes  19.1 Mbits/sec  1992/0          0     1481K/766110 us
[  3] 47.00-47.10 sec  89.1 KBytes  7.30 Mbits/sec  761/0          0     1483K/766625 us
[  3] 47.10-47.20 sec  69.3 KBytes  5.68 Mbits/sec  592/1          0     1486K/771883 us
[  3] 47.20-47.30 sec   123 KBytes  10.1 Mbits/sec  1050/0          0     1496K/741624 us
[  3] 47.30-47.40 sec   225 KBytes  18.4 Mbits/sec  1919/0          0     1503K/723063 us
[  3] 47.40-47.50 sec   250 KBytes  20.5 Mbits/sec  2137/0          0     1504K/744824 us
[  3] 47.50-47.60 sec   219 KBytes  18.0 Mbits/sec  1871/0          0     1510K/756321 us
[  3] 47.60-47.70 sec   325 KBytes  26.6 Mbits/sec  2776/0          0     1520K/749530 us
[  3] 47.70-47.80 sec   172 KBytes  14.1 Mbits/sec  1468/0          0     1524K/773354 us
[  3] 47.80-47.90 sec   112 KBytes  9.20 Mbits/sec  959/0          0     1525K/776102 us
[  3] 47.90-48.00 sec  58.0 KBytes  4.75 Mbits/sec  495/0          0     1530K/787057 us
[  3] 48.00-48.10 sec   141 KBytes  11.5 Mbits/sec  1200/0          0     1531K/785918 us
[  3] 48.10-48.20 sec   141 KBytes  11.5 Mbits/sec  1202/0          0     1539K/783315 us
[  3] 48.20-48.30 sec   337 KBytes  27.6 Mbits/sec  2872/0          0     1548K/791171 us
[  3] 48.30-48.40 sec   219 KBytes  18.0 Mbits/sec  1871/0          0     1552K/789217 us
[  3] 48.40-48.50 sec   274 KBytes  22.5 Mbits/sec  2342/0          0     1559K/795037 us
[  3] 48.50-48.60 sec   322 KBytes  26.4 Mbits/sec  2752/0          0     1562K/801836 us
[  3] 48.60-48.70 sec  19.8 KBytes  1.62 Mbits/sec  169/0          0     1563K/811027 us
[  3] 48.70-48.80 sec  66.5 KBytes  5.44 Mbits/sec  568/0          0     1566K/803837 us
[  3] 48.80-48.90 sec   136 KBytes  11.1 Mbits/sec  1159/0          0     1568K/802064 us
[  3] 48.90-49.00 sec   116 KBytes  9.50 Mbits/sec  990/0          0     1575K/778244 us
[  3] 49.00-49.10 sec   363 KBytes  29.8 Mbits/sec  3103/0          0     1579K/794610 us
[  3] 49.10-49.20 sec   200 KBytes  16.4 Mbits/sec  1707/1          0     1585K/770822 us
[  3] 49.20-49.30 sec   401 KBytes  32.8 Mbits/sec  3422/0          0     1587K/791963 us
[  3] 49.30-49.40 sec   171 KBytes  14.0 Mbits/sec  1461/0          0     1592K/809276 us
[  3] 49.40-49.50 sec   107 KBytes  8.80 Mbits/sec  918/0          0     1592K/810732 us
[  3] 49.50-49.60 sec  55.1 KBytes  4.52 Mbits/sec  471/0          0     1593K/794873 us
[  3] 49.60-49.70 sec   147 KBytes  12.0 Mbits/sec  1256/0          0     1595K/818769 us
[  3] 49.70-49.80 sec  15.6 KBytes  1.27 Mbits/sec  133/0          0     1596K/826787 us
[  3] 49.80-49.90 sec   410 KBytes  33.6 Mbits/sec  3500/0          0     1602K/821369 us
[  3] 49.90-50.00 sec   130 KBytes  10.6 Mbits/sec  1110/0          0     1604K/818465 us
[  3] 50.00-50.10 sec   306 KBytes  25.0 Mbits/sec  2608/0          0     1607K/833199 us
[  3] 50.10-50.20 sec   351 KBytes  28.7 Mbits/sec  2993/1          0     1610K/831499 us
[  3] 50.20-50.30 sec   122 KBytes  9.96 Mbits/sec  1038/0          0     1612K/836360 us
[  3] 50.30-50.40 sec   110 KBytes  9.04 Mbits/sec  942/0          0     1612K/835410 us
[  3] 50.40-50.50 sec  79.3 KBytes  6.50 Mbits/sec  677/0          0     1613K/831532 us
[  3] 50.50-50.60 sec  79.0 KBytes  6.48 Mbits/sec  676/0          0     1614K/831424 us
[  3] 50.60-50.70 sec   222 KBytes  18.2 Mbits/sec  1895/1          0     1617K/817814 us
[  3] 50.70-50.80 sec   248 KBytes  20.4 Mbits/sec  2120/0          0     1619K/822250 us
[  3] 50.80-50.90 sec   340 KBytes  27.8 Mbits/sec  2901/0          0     1620K/817935 us
[  3] 50.90-51.00 sec   199 KBytes  16.3 Mbits/sec  1702/0          0     1623K/815828 us
[  3] 51.00-51.10 sec   246 KBytes  20.2 Mbits/sec  2100/0          0     1624K/827417 us
[  3] 51.10-51.20 sec   158 KBytes  13.0 Mbits/sec  1353/0          0     1624K/833884 us
[  3] 51.20-51.30 sec   103 KBytes  8.44 Mbits/sec  879/0          0     1624K/830039 us
[  3] 51.30-51.40 sec  89.3 KBytes  7.32 Mbits/sec  763/1          0     1626K/822311 us
[  3] 51.40-51.50 sec   127 KBytes  10.4 Mbits/sec  1087/0          0     1627K/761339 us
[  3] 51.50-51.60 sec   327 KBytes  26.8 Mbits/sec  2788/0          0     1629K/748396 us
[  3] 51.60-51.70 sec   263 KBytes  21.5 Mbits/sec  2245/1          0     1629K/782475 us
[  3] 51.70-51.80 sec   218 KBytes  17.8 Mbits/sec  1859/0          0     1630K/760610 us
[  3] 51.80-51.90 sec   430 KBytes  35.2 Mbits/sec  3669/0          0     1630K/753837 us
[  3] 51.90-52.00 sec  67.9 KBytes  5.56 Mbits/sec  580/1          0     1630K/766510 us
[  3] 52.00-52.10 sec  63.6 KBytes  5.21 Mbits/sec  543/1          0     1630K/789362 us
[  3] 52.10-52.20 sec   134 KBytes  11.0 Mbits/sec  1148/0          0     1631K/791279 us
[  3] 52.20-52.30 sec   154 KBytes  12.6 Mbits/sec  1316/1          0     1631K/777702 us
[  3] 52.30-52.40 sec   259 KBytes  21.2 Mbits/sec  2209/0          0     1631K/723544 us
[  3] 52.40-52.50 sec   370 KBytes  30.4 Mbits/sec  3163/0          0     1633K/788161 us
[  3] 52.50-52.60 sec   112 KBytes  9.15 Mbits/sec  954/0          0     1633K/769787 us
[  3] 52.60-52.70 sec   238 KBytes  19.5 Mbits/sec  2028/1          0     1633K/795015 us
[  3] 52.70-52.80 sec   270 KBytes  22.1 Mbits/sec  2305/0          0     1633K/774668 us
[  3] 52.80-52.90 sec   137 KBytes  11.2 Mbits/sec  1171/0          0     1633K/776149 us
[  3] 52.90-53.00 sec  90.6 KBytes  7.42 Mbits/sec  774/0          0     1633K/794655 us
[  3] 53.00-53.10 sec  87.6 KBytes  7.17 Mbits/sec  748/0          0     1633K/813745 us
[  3] 53.10-53.20 sec   115 KBytes  9.38 Mbits/sec  979/0          0     1633K/810310 us
